Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;valor m2;Tipo Agregado
Apartamento;Copacabana;2;0;1;200;8000.0;1500.0;0.0;40.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;76;1990.0;920.0;44.0;26.18421052631579;Apartamento
Apartamento;São Conrado;3;3;2;447;13000.0;9700.0;2100.0;29.082774049217;Apartamento
Apartamento;Leblon;3;1;1;130;7000.0;2470.0;450.0;53.84615384615385;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;96;2500.0;1.0;0.0;26.041666666666668;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;220;4500.0;2150.0;370.0;20.454545454545453;Casa
Apartamento;Copacabana;3;1;1;183;3400.0;1440.0;0.0;18.579234972677597;Apartamento
Apartamento;Barra da Tijuca;2;2;2;110;4500.0;1250.0;1500.0;40.90909090909091;Apartamento
Casa;Curicica;1;0;0;160;5500.0;0.0;0.0;34.375;Casa
Apartamento;Catete;1;0;0;40;1500.0;525.0;0.0;37.5;Apartamento
Apartamento;Copacabana;4;4;2;190;8000.0;2600.0;610.0;42.10526315789474;Apartamento
Quitinete;Botafogo;1;0;0;17;1000.0;476.0;0.0;58.8235294117647;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;4;2;180;5000.0;860.0;664.0;27.77777777777778;Casa
Apartamento;Barra da Tijuca;4;0;4;236;10000.0;3900.0;977.0;42.3728813559322;Apartamento
Apartamento;Leblon;3;2;3;300;15000.0;5000.0;1900.0;50.0;Apartamento
Apartamento;Maracanã;3;2;1;149;2800.0;1024.0;0.0;18.79194630872483;Apartamento
Casa;Pitangueiras;3;1;2;360;3200.0;0.0;0.0;8.88888888888889;Casa
Quitinete;Tijuca;1;0;0;25;1000.0;346.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;200;6000.0;1992.0;0.0;30.0;Apartamento
Casa;Campo Grande;2;1;0;60;800.0;0.0;0.0;13.333333333333334;Casa
Apartamento;Botafogo;3;1;1;98;3300.0;820.0;100.0;33.673469387755105;Apartamento
Quitinete;Copacabana;1;0;0;30;1500.0;640.0;35.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2000.0;990.0;131.0;22.22222222222222;Apartamento
Apartamento;Barra da Tijuca;3;2;1;76;2500.0;720.0;62.0;32.89473684210526;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2400.0;500.0;900.0;34.285714285714285;Apartamento
Apartamento;Leblon;2;1;0;90;4200.0;1070.0;160.0;46.666666666666664;Apartamento
Apartamento;Leme;2;1;1;80;4000.0;1125.0;182.0;50.0;Apartamento
Apartamento;Cidade Nova;2;0;0;60;1300.0;402.0;32.0;21.666666666666668;Apartamento
Apartamento;Tijuca;2;0;0;70;1800.0;380.0;18.0;25.714285714285715;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;6500.0;1196.0;0.0;54.166666666666664;Apartamento
Apartamento;Copacabana;4;0;3;203;7500.0;1739.0;553.0;36.94581280788177;Apartamento
Apartamento;Santa Teresa;3;1;0;148;2600.0;1430.0;0.0;17.56756756756757;Apartamento
Casa;Tijuca;5;1;0;139;3500.0;0.0;545.0;25.179856115107913;Casa
Apartamento;Barra da Tijuca;5;4;5;329;9500.0;2000.0;11800.0;28.875379939209726;Apartamento
Apartamento;Jardim Botânico;2;1;0;73;3100.0;950.0;150.0;42.465753424657535;Apartamento
Apartamento;Ipanema;4;2;3;300;15000.0;4500.0;0.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2900.0;1200.0;0.0;36.25;Apartamento
Apartamento;Barra da Tijuca;4;3;4;234;8000.0;2885.0;625.0;34.18803418803419;Apartamento
Apartamento;Copacabana;3;1;0;100;3500.0;1039.0;178.0;35.0;Apartamento
Apartamento;Gávea;3;2;1;124;5000.0;990.0;340.0;40.32258064516129;Apartamento
Apartamento;Méier;2;1;0;84;1200.0;136.0;0.0;14.285714285714286;Apartamento
Apartamento;Urca;3;1;1;130;4900.0;2100.0;250.0;37.69230769230769;Apartamento
Apartamento;Leblon;3;1;0;155;7500.0;1700.0;497.0;48.38709677419355;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2450.0;980.0;119.0;32.666666666666664;Apartamento
Apartamento;Catete;1;0;1;44;1600.0;580.0;28.0;36.36363636363637;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;5;400;8500.0;2135.0;1462.0;21.25;Casa
Apartamento;Barra da Tijuca;3;2;1;124;3500.0;1100.0;4890.0;28.225806451612904;Apartamento
Apartamento;Bonsucesso;2;0;0;60;1000.0;470.0;0.0;16.666666666666668;Apartamento
Apartamento;Ipanema;2;1;2;120;4000.0;1450.0;3367.0;33.333333333333336;Apartamento
Apartamento;Lagoa;3;2;3;380;7700.0;2534.0;0.0;20.263157894736842;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;700;20000.0;0.0;0.0;28.571428571428573;Casa
Apartamento;Humaitá;3;0;0;120;3200.0;1300.0;150.0;26.666666666666668;Apartamento
Casa;Leblon;4;1;4;371;30000.0;3200.0;0.0;80.86253369272237;Casa
Apartamento;Recreio dos Bandeirantes;4;2;4;156;3000.0;800.0;370.0;19.23076923076923;Apartamento
Apartamento;Ipanema;3;1;0;102;4000.0;1451.0;0.0;39.21568627450981;Apartamento
Apartamento;Jardim Botânico;2;1;1;85;2500.0;1500.0;103.0;29.41176470588235;Apartamento
Casa de Condomínio;Guaratiba;2;1;0;72;1000.0;160.0;0.0;13.88888888888889;Casa
Apartamento;Todos os Santos;2;0;0;65;1400.0;423.0;135.0;21.53846153846154;Apartamento
Apartamento;Copacabana;3;2;0;140;3900.0;1750.0;380.0;27.857142857142858;Apartamento
Apartamento;Cosme Velho;2;0;0;75;2000.0;470.0;80.0;26.666666666666668;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;89;3000.0;600.0;0.0;33.70786516853933;Apartamento
Apartamento;Leblon;3;1;1;120;8300.0;1990.0;284.0;69.16666666666667;Apartamento
Apartamento;Leblon;3;1;1;170;7500.0;3300.0;400.0;44.11764705882353;Apartamento
Apartamento;Tijuca;3;1;1;118;3000.0;1111.0;0.0;25.423728813559322;Apartamento
Apartamento;Barra da Tijuca;2;1;1;93;2900.0;1040.0;279.0;31.182795698924732;Apartamento
Apartamento;Méier;2;1;0;68;890.0;300.0;0.0;13.088235294117647;Apartamento
Apartamento;Humaitá;3;1;1;100;3500.0;1500.0;200.0;35.0;Apartamento
Apartamento;Tijuca;3;1;0;89;2500.0;600.0;59.0;28.089887640449437;Apartamento
Casa de Condomínio;Vargem Grande;4;3;1;160;3000.0;400.0;0.0;18.75;Casa
Apartamento;Copacabana;1;0;0;35;1000.0;410.0;57.0;28.571428571428573;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;78;1600.0;580.0;142.0;20.512820512820515;Apartamento
Apartamento;Laranjeiras;3;1;0;99;2500.0;954.0;144.0;25.252525252525253;Apartamento
Apartamento;Botafogo;2;1;1;101;5100.0;1310.0;270.0;50.495049504950494;Apartamento
Apartamento;Maracanã;2;1;1;90;2500.0;938.0;178.0;27.77777777777778;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;239;4991.0;1800.0;3200.0;20.88284518828452;Casa
Apartamento;Barra da Tijuca;2;2;1;97;3800.0;1500.0;3000.0;39.175257731958766;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;570.0;120.0;22.857142857142858;Apartamento
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1265.0;171.0;26.136363636363637;Apartamento
Apartamento;Leblon;1;1;0;55;3700.0;728.0;126.0;67.27272727272727;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;50;900.0;350.0;15.0;18.0;Apartamento
Casa de Condomínio;Guaratiba;2;1;0;50;850.0;0.0;0.0;17.0;Casa
Apartamento;Maracanã;1;0;0;70;1700.0;160.0;73.0;24.285714285714285;Apartamento
Apartamento;São Conrado;1;1;1;82;3600.0;700.0;305.0;43.90243902439025;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;1800.0;1748.0;0.0;20.0;Apartamento
Apartamento;Botafogo;2;1;2;79;3500.0;1482.0;0.0;44.30379746835443;Apartamento
Apartamento;Praça da Bandeira;2;1;0;86;2480.0;600.0;0.0;28.837209302325583;Apartamento
Apartamento;Recreio dos Bandeirantes;5;3;4;450;4600.0;1050.0;465.0;10.222222222222221;Apartamento
Apartamento;Copacabana;4;1;1;180;5900.0;2268.0;267.0;32.77777777777778;Apartamento
Apartamento;Botafogo;3;1;2;190;4950.0;1500.0;3549.0;26.05263157894737;Apartamento
Apartamento;Barra da Tijuca;4;4;2;172;4900.0;850.0;0.0;28.488372093023255;Apartamento
Apartamento;Barra da Tijuca;2;2;1;109;5000.0;2000.0;680.0;45.87155963302752;Apartamento
Apartamento;Flamengo;3;1;0;100;3500.0;785.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;304;18000.0;3200.0;13780.0;59.21052631578947;Apartamento
Casa de Condomínio;Vargem Grande;2;1;0;61;1300.0;585.0;0.0;21.311475409836067;Casa
Apartamento;Laranjeiras;3;1;1;95;4000.0;1300.0;0.0;42.10526315789474;Apartamento
Apartamento;Madureira;2;2;0;90;1300.0;541.0;0.0;14.444444444444445;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;3500.0;1260.0;190.0;46.666666666666664;Apartamento
Quitinete;Copacabana;1;0;0;20;800.0;480.0;24.0;40.0;Apartamento
Apartamento;Copacabana;2;2;1;80;2800.0;770.0;30.0;35.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;50;1200.0;700.0;0.0;24.0;Apartamento
Apartamento;Ipanema;2;1;2;90;5500.0;950.0;181.0;61.111111111111114;Apartamento
Apartamento;Copacabana;2;0;1;100;2800.0;950.0;200.0;28.0;Apartamento
Apartamento;Leblon;4;2;4;200;9500.0;2700.0;944.0;47.5;Apartamento
Apartamento;Marechal Hermes;2;0;0;66;1200.0;100.0;0.0;18.181818181818183;Apartamento
Apartamento;Penha;2;1;1;58;1200.0;450.0;0.0;20.689655172413794;Apartamento
Apartamento;Copacabana;4;1;4;426;15000.0;3500.0;1370.0;35.2112676056338;Apartamento
Apartamento;Camorim;3;2;2;140;6000.0;1025.0;0.0;42.857142857142854;Apartamento
Apartamento;Ipanema;3;0;1;300;22000.0;4000.0;0.0;73.33333333333333;Apartamento
Apartamento;Copacabana;1;1;0;60;2000.0;650.0;98.0;33.333333333333336;Apartamento
Casa de Vila;Tijuca;3;0;0;87;2600.0;0.0;0.0;29.885057471264368;Casa
Apartamento;Tijuca;1;0;0;35;1500.0;370.0;47.0;42.857142857142854;Apartamento
Apartamento;Grajaú;2;0;0;75;1200.0;460.0;0.0;16.0;Apartamento
Casa;Campo Grande;2;0;0;55;1000.0;0.0;0.0;18.181818181818183;Casa
Apartamento;Barra da Tijuca;2;1;1;76;1700.0;900.0;0.0;22.36842105263158;Apartamento
Quitinete;Copacabana;1;1;0;50;2299.0;614.0;78.0;45.98;Apartamento
Apartamento;Humaitá;3;1;0;76;3000.0;801.0;0.0;39.473684210526315;Apartamento
Apartamento;Leblon;2;1;1;74;3500.0;823.0;202.0;47.2972972972973;Apartamento
Apartamento;Copacabana;2;1;0;76;2500.0;760.0;163.0;32.89473684210526;Apartamento
Apartamento;Ipanema;3;1;0;100;3900.0;1500.0;238.0;39.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;116;3000.0;1497.0;323.0;25.862068965517242;Apartamento
Apartamento;Leblon;2;1;1;100;4500.0;1100.0;347.0;45.0;Apartamento
Apartamento;Urca;2;0;0;90;3000.0;630.0;390.0;33.333333333333336;Apartamento
Apartamento;Copacabana;1;0;0;30;1500.0;540.0;77.0;50.0;Apartamento
Quitinete;Flamengo;1;0;0;23;900.0;332.0;30.0;39.130434782608695;Apartamento
Apartamento;Barra da Tijuca;4;3;2;357;7900.0;2235.0;0.0;22.128851540616246;Apartamento
Apartamento;Lagoa;2;0;0;68;2100.0;780.0;0.0;30.88235294117647;Apartamento
Apartamento;Jacarepaguá;2;1;1;67;2000.0;600.0;90.0;29.850746268656717;Apartamento
Quitinete;Centro;0;0;0;22;700.0;194.0;20.0;31.818181818181817;Apartamento
Apartamento;Copacabana;4;0;1;230;6000.0;1700.0;0.0;26.08695652173913;Apartamento
Casa;Parque Anchieta;2;1;0;70;1250.0;0.0;0.0;17.857142857142858;Casa
Apartamento;Lagoa;1;1;1;51;2200.0;1790.0;369.0;43.13725490196079;Apartamento
Casa;Campo Grande;4;3;0;120;1700.0;0.0;0.0;14.166666666666666;Casa
Apartamento;Barra da Tijuca;4;3;2;205;5000.0;2300.0;0.0;24.390243902439025;Apartamento
Apartamento;Centro;3;0;1;80;1450.0;800.0;65.0;18.125;Apartamento
Apartamento;Leblon;3;0;2;95;6000.0;506.0;0.0;63.1578947368421;Apartamento
Apartamento;Botafogo;2;1;1;87;4800.0;1500.0;0.0;55.172413793103445;Apartamento
Apartamento;Ipanema;4;2;1;195;9500.0;2500.0;0.0;48.717948717948715;Apartamento
Casa de Condomínio;Campo Grande;3;3;0;215;2500.0;100.0;0.0;11.627906976744185;Casa
Apartamento;Todos os Santos;2;1;0;50;1300.0;420.0;36.0;26.0;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;560.0;30.0;37.77777777777778;Apartamento
Apartamento;Tijuca;2;0;0;106;1600.0;670.0;130.0;15.09433962264151;Apartamento
Apartamento;Jardim Botânico;4;2;2;160;7000.0;1985.0;627.0;43.75;Apartamento
Apartamento;Gávea;4;1;1;98;5500.0;1258.0;0.0;56.12244897959184;Apartamento
Apartamento;Leblon;2;3;1;170;10000.0;2000.0;300.0;58.8235294117647;Apartamento
Apartamento;Barra da Tijuca;3;1;1;75;2700.0;750.0;81.0;36.0;Apartamento
Apartamento;Botafogo;2;1;1;70;2900.0;780.0;171.0;41.42857142857143;Apartamento
Apartamento;Ipanema;4;2;1;200;17000.0;3100.0;0.0;85.0;Apartamento
Apartamento;Copacabana;1;0;0;52;1900.0;600.0;24.0;36.53846153846154;Apartamento
Casa de Condomínio;Barra da Tijuca;5;5;3;450;14000.0;1440.0;1182.0;31.11111111111111;Casa
Casa de Vila;Quintino Bocaiúva;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Apartamento;Cachambi;2;2;1;142;2800.0;1100.0;1100.0;19.718309859154928;Apartamento
Quitinete;Copacabana;1;0;0;40;2000.0;500.0;53.0;50.0;Apartamento
Apartamento;Barra da Tijuca;4;3;1;220;4700.0;2450.0;480.0;21.363636363636363;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;1775.0;139.0;30.0;Apartamento
Apartamento;Barra da Tijuca;4;3;3;173;5499.0;2450.0;400.0;31.786127167630056;Apartamento
Apartamento;Botafogo;2;1;0;80;2000.0;1305.0;1500.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2500.0;600.0;187.0;33.333333333333336;Apartamento
Apartamento;Laranjeiras;3;1;1;130;4000.0;1600.0;0.0;30.76923076923077;Apartamento
Casa de Condomínio;Barra da Tijuca;3;3;1;200;5000.0;800.0;282.0;25.0;Casa
Apartamento;Copacabana;4;2;0;167;5000.0;1263.0;352.0;29.940119760479043;Apartamento
Apartamento;Copacabana;1;1;0;55;2200.0;1680.0;80.0;40.0;Apartamento
Apartamento;Todos os Santos;2;0;0;60;900.0;253.0;17.0;15.0;Apartamento
Apartamento;Leblon;2;0;0;53;2800.0;780.0;189.0;52.83018867924528;Apartamento
Apartamento;Praça da Bandeira;2;0;1;70;1650.0;20.0;0.0;23.571428571428573;Apartamento
Apartamento;Ipanema;3;2;1;249;19500.0;1000.0;940.0;78.3132530120482;Apartamento
Casa de Condomínio;Barra da Tijuca;5;3;2;800;7009.0;0.0;0.0;8.76125;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2000.0;600.0;120.0;25.0;Apartamento
Apartamento;Ipanema;1;0;0;31;1900.0;523.0;61.0;61.29032258064516;Apartamento
Apartamento;Copacabana;2;1;0;70;3000.0;761.0;86.0;42.857142857142854;Apartamento
Apartamento;Barra da Tijuca;3;3;3;140;7000.0;1350.0;5500.0;50.0;Apartamento
Apartamento;Laranjeiras;3;1;1;130;3200.0;890.0;177.0;24.615384615384617;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;98;1300.0;800.0;188.0;13.26530612244898;Apartamento
Apartamento;Copacabana;3;1;1;180;6000.0;1500.0;500.0;33.333333333333336;Apartamento
Apartamento;Laranjeiras;3;0;0;90;2600.0;730.0;0.0;28.88888888888889;Apartamento
Apartamento;Flamengo;3;0;1;107;3000.0;1100.0;0.0;28.037383177570092;Apartamento
Apartamento;Lagoa;4;3;4;250;13000.0;3980.0;1000.0;52.0;Apartamento
Apartamento;Botafogo;3;1;2;82;4400.0;1100.0;240.0;53.65853658536585;Apartamento
Apartamento;Copacabana;3;1;2;158;10000.0;775.0;0.0;63.29113924050633;Apartamento
Apartamento;Copacabana;3;1;0;91;2900.0;1130.0;214.0;31.86813186813187;Apartamento
Apartamento;Copacabana;4;0;1;279;3500.0;2025.0;0.0;12.544802867383513;Apartamento
Apartamento;Barra da Tijuca;2;1;0;66;2500.0;1550.0;390.0;37.878787878787875;Apartamento
Apartamento;Ipanema;2;2;2;83;5000.0;2000.0;300.0;60.24096385542169;Apartamento
Apartamento;Botafogo;2;0;0;90;2200.0;510.0;90.0;24.444444444444443;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;3400.0;1437.0;187.0;34.0;Apartamento
Apartamento;Leblon;4;3;4;230;12000.0;3100.0;1005.0;52.17391304347826;Apartamento
Quitinete;Praça da Bandeira;1;0;0;21;700.0;179.0;0.0;33.333333333333336;Apartamento
Apartamento;Barra da Tijuca;3;2;1;242;2850.0;2300.0;378.0;11.776859504132231;Apartamento
Apartamento;Copacabana;3;0;1;179;3500.0;1830.0;319.0;19.553072625698324;Apartamento
Apartamento;Leblon;3;1;1;118;5000.0;1100.0;370.0;42.3728813559322;Apartamento
Apartamento;Flamengo;2;1;0;73;2600.0;1014.0;137.0;35.61643835616438;Apartamento
Apartamento;Méier;3;2;2;167;1500.0;1081.0;333.0;8.982035928143713;Apartamento
Apartamento;Leblon;4;3;2;180;8000.0;1995.0;0.0;44.44444444444444;Apartamento
Apartamento;Copacabana;4;1;1;220;5800.0;1780.0;380.0;26.363636363636363;Apartamento
Apartamento;Ipanema;2;2;1;130;16000.0;1530.0;525.0;123.07692307692308;Apartamento
Apartamento;Copacabana;3;1;1;150;3500.0;900.0;400.0;23.333333333333332;Apartamento
Apartamento;Copacabana;2;2;2;75;4000.0;2000.0;200.0;53.333333333333336;Apartamento
Apartamento;São Francisco Xavier;2;1;1;100;1200.0;900.0;120.0;12.0;Apartamento
Apartamento;Ipanema;3;3;2;270;18000.0;2640.0;833.0;66.66666666666667;Apartamento
Apartamento;Centro;1;0;0;45;1000.0;350.0;23.0;22.22222222222222;Apartamento
Apartamento;Ipanema;4;2;1;150;7500.0;2000.0;4900.0;50.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;3300.0;1600.0;300.0;66.0;Apartamento
Apartamento;Campo Grande;2;1;1;70;1000.0;400.0;0.0;14.285714285714286;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;600;18000.0;1100.0;300.0;30.0;Casa
Apartamento;Tijuca;2;1;1;74;1200.0;500.0;0.0;16.216216216216218;Apartamento
Quitinete;Flamengo;1;0;0;21;1400.0;375.0;0.0;66.66666666666667;Apartamento
Apartamento;Tijuca;3;0;0;75;1600.0;680.0;92.0;21.333333333333332;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3500.0;400.0;35.86497890295359;Apartamento
Apartamento;Laranjeiras;2;1;1;70;1500.0;724.0;55.0;21.428571428571427;Apartamento
Casa;Campo Grande;2;0;0;60;950.0;0.0;0.0;15.833333333333334;Casa
Apartamento;Leme;2;2;1;79;3200.0;840.0;0.0;40.50632911392405;Apartamento
Apartamento;Leblon;4;2;2;226;17900.0;5000.0;1000.0;79.20353982300885;Apartamento
Apartamento;Barra da Tijuca;1;2;0;72;3100.0;1400.0;100.0;43.05555555555556;Apartamento
Apartamento;Tijuca;2;1;1;100;2600.0;650.0;0.0;26.0;Apartamento
Apartamento;Campo Grande;2;1;0;57;800.0;110.0;0.0;14.035087719298245;Apartamento
Apartamento;Botafogo;1;0;0;17;1200.0;420.0;25.0;70.58823529411765;Apartamento
Casa;Laranjeiras;5;1;0;350;7000.0;290.0;500.0;20.0;Casa
Apartamento;Pechincha;2;2;0;51;1200.0;557.0;14.0;23.529411764705884;Apartamento
Casa de Vila;Honório Gurgel;1;0;0;34;800.0;0.0;0.0;23.529411764705884;Casa
Apartamento;Barra da Tijuca;4;3;2;296;17000.0;5200.0;1560.0;57.432432432432435;Apartamento
Apartamento;Barra da Tijuca;3;2;1;104;4000.0;1850.0;3350.0;38.46153846153846;Apartamento
Apartamento;Flamengo;1;0;0;15;900.0;401.0;23.0;60.0;Apartamento
Apartamento;Tijuca;2;0;0;82;1600.0;370.0;0.0;19.51219512195122;Apartamento
Quitinete;Copacabana;1;0;0;34;1500.0;475.0;0.0;44.11764705882353;Apartamento
Apartamento;Flamengo;4;1;1;290;10200.0;1800.0;800.0;35.172413793103445;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;450.0;0.0;22.857142857142858;Apartamento
Apartamento;Barra da Tijuca;4;1;2;400;15000.0;3300.0;1400.0;37.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;90;3000.0;1400.0;200.0;33.333333333333336;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1400.0;600.0;76.0;23.333333333333332;Apartamento
Apartamento;Leblon;4;1;0;140;6500.0;1500.0;0.0;46.42857142857143;Apartamento
Apartamento;Copacabana;3;0;0;110;3600.0;1540.0;230.0;32.72727272727273;Apartamento
Apartamento;Ipanema;3;1;1;180;20000.0;2500.0;0.0;111.11111111111111;Apartamento
Apartamento;Recreio dos Bandeirantes;2;3;2;195;2700.0;850.0;430.0;13.846153846153847;Apartamento
Casa de Vila;Freguesia (Jacarepaguá);2;1;0;162;1700.0;70.0;0.0;10.493827160493828;Casa
Apartamento;Tijuca;1;1;0;60;1050.0;695.0;20.0;17.5;Apartamento
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;0.0;44.24778761061947;Casa
Apartamento;São Conrado;2;1;1;88;2100.0;1200.0;0.0;23.863636363636363;Apartamento
Apartamento;Leblon;2;2;2;130;16500.0;2240.0;620.0;126.92307692307692;Apartamento
Apartamento;Ipanema;2;1;2;65;4000.0;4000.0;433.0;61.53846153846154;Apartamento
Apartamento;Rocha;2;0;0;72;1000.0;200.0;13.0;13.88888888888889;Apartamento
Apartamento;Leblon;4;3;1;170;7000.0;1495.0;564.0;41.1764705882353;Apartamento
Apartamento;Jacarepaguá;3;1;1;63;1400.0;720.0;51.0;22.22222222222222;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;93;1800.0;294.0;0.0;19.35483870967742;Apartamento
Apartamento;Tijuca;2;0;0;75;1200.0;882.0;70.0;16.0;Apartamento
Apartamento;Tijuca;3;0;1;153;1600.0;568.0;128.0;10.457516339869281;Apartamento
Apartamento;Leblon;3;1;1;117;9000.0;2243.0;435.0;76.92307692307692;Apartamento
Apartamento;São Conrado;3;2;1;320;9000.0;4000.0;1000.0;28.125;Apartamento
Apartamento;Copacabana;2;0;0;75;2800.0;1000.0;150.0;37.333333333333336;Apartamento
Apartamento;Leblon;3;2;3;340;30000.0;2900.0;0.0;88.23529411764706;Apartamento
Apartamento;Méier;2;1;1;120;2500.0;597.0;0.0;20.833333333333332;Apartamento
Apartamento;Campo Grande;2;1;0;74;800.0;600.0;0.0;10.81081081081081;Apartamento
Apartamento;Cosmos;2;1;0;40;450.0;220.0;0.0;11.25;Apartamento
Apartamento;Jacarepaguá;2;1;0;55;1400.0;480.0;12.0;25.454545454545453;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;85;1400.0;1010.0;140.0;16.470588235294116;Apartamento
Apartamento;Laranjeiras;3;2;1;110;3500.0;900.0;184.0;31.818181818181817;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;3;180;6000.0;950.0;540.0;33.333333333333336;Apartamento
Apartamento;Barra da Tijuca;4;2;4;247;6200.0;3242.0;620.0;25.101214574898787;Apartamento
Apartamento;Tijuca;3;1;1;90;1900.0;1100.0;84.0;21.11111111111111;Apartamento
Casa;Vila da Penha;2;0;0;50;700.0;0.0;0.0;14.0;Casa
Apartamento;Campo Grande;4;1;1;90;2500.0;490.0;0.0;27.77777777777778;Apartamento
Apartamento;Copacabana;2;0;0;73;2700.0;1115.0;0.0;36.986301369863014;Apartamento
Apartamento;Barra da Tijuca;4;2;2;178;8891.0;2500.0;3500.0;49.949438202247194;Apartamento
Apartamento;Ipanema;3;2;2;348;30000.0;9772.0;1994.0;86.20689655172414;Apartamento
Apartamento;Catete;2;1;1;111;3600.0;1400.0;180.0;32.432432432432435;Apartamento
Apartamento;Barra da Tijuca;2;1;2;82;2000.0;800.0;0.0;24.390243902439025;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1380.0;300.0;37.5;Apartamento
Apartamento;Leblon;3;0;0;105;4900.0;830.0;0.0;46.666666666666664;Apartamento
Apartamento;Ipanema;2;1;0;75;3000.0;815.0;85.0;40.0;Apartamento
Apartamento;Tijuca;2;1;1;82;2300.0;1100.0;0.0;28.048780487804876;Apartamento
Apartamento;Lagoa;2;1;0;56;3500.0;1500.0;278.0;62.5;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;65;1500.0;680.0;82.0;23.076923076923077;Apartamento
Apartamento;Copacabana;2;1;0;87;3000.0;1000.0;181.0;34.48275862068966;Apartamento
Casa de Vila;Engenho de Dentro;2;1;0;60;1500.0;50.0;0.0;25.0;Casa
Apartamento;Barra da Tijuca;3;1;1;106;3400.0;1400.0;4100.0;32.075471698113205;Apartamento
